School DBN,date,temperature_2m_mean (°C),precipitation_sum (mm),absent_rate,present_rate
01M015,2018/09,21.279999999999998,13.366666666666667,0.06131149693743119,0.9386885030625688
01M015,2018/10,13.759090909090908,2.7409090909090907,0.05478656045359787,0.9452134395464021
01M015,2018/11,6.911111111111111,6.238888888888889,0.0874594209146267,0.9125405790853733
01M015,2018/12,2.393333333333333,3.5600000000000005,0.0758182154699994,0.9241817845300007
01M015,2019/01,-0.8428571428571429,2.085714285714286,0.09156560859435373,0.9054239918435226
01M015,2019/02,0.892857142857143,3.0500000000000003,0.10136288998357965,0.8986371100164204
01M015,2019/03,2.785,2.825,0.07223495032144944,0.9277650496785504
01M015,2019/04,9.2125,3.5125,0.05790655817838397,0.942093441821616
01M015,2019/05,15.477272727272727,3.227272727272727,0.046565158176284996,0.950822511625178
01M015,2019/06,20.146666666666665,7.493333333333334,0.10216748768472908,0.897832512315271
01M019,2018/09,21.279999999999998,13.366666666666667,0.061298403561465084,0.9387015964385349
01M019,2018/10,13.759090909090908,2.7409090909090907,0.07219420202805356,0.8825345369748789
01M019,2018/11,6.911111111111111,6.238888888888889,0.0878684210058472,0.9119084643132067
01M019,2018/12,2.393333333333333,3.5600000000000005,0.07753177911584581,0.9222057536925532
01M019,2019/01,-0.8428571428571429,2.085714285714286,0.1116476350092079,0.8862819716160508
01M019,2019/02,0.892857142857143,3.0500000000000003,0.08655430613450914,0.9134456938654908
01M019,2019/03,2.785,2.825,0.09149722408616645,0.9085027759138334
01M019,2019/04,9.2125,3.5125,0.0742782152230971,0.9257217847769029
01M019,2019/05,15.477272727272727,3.227272727272727,0.07882715927127866,0.9192043367917134
01M019,2019/06,20.146666666666665,7.493333333333334,0.14440052700922265,0.8555994729907773
01M020,2018/09,21.279999999999998,13.366666666666667,0.056169485536233535,0.9438305144637664
01M020,2018/10,13.759090909090908,2.7409090909090907,0.06454642975614255,0.9354535702438574
01M020,2018/11,6.911111111111111,6.238888888888889,0.07979266145175647,0.9202073385482437
01M020,2018/12,2.393333333333333,3.5600000000000005,0.07542179818289187,0.924578201817108
01M020,2019/01,-0.8428571428571429,2.085714285714286,0.0992383994262406,0.9007616005737594
01M020,2019/02,0.892857142857143,3.0500000000000003,0.08213811789228243,0.9178618821077176
01M020,2019/03,2.785,2.825,0.07505703626080815,0.9249429637391918
01M020,2019/04,9.2125,3.5125,0.0661873977301046,0.9338126022698954
01M020,2019/05,15.477272727272727,3.227272727272727,0.07219000031500032,0.9278099996849997
01M020,2019/06,20.146666666666665,7.493333333333334,0.12805201986218584,0.8719479801378143
01M034,2018/09,21.279999999999998,13.366666666666667,0.10160875284323216,0.8983912471567679
01M034,2018/10,13.759090909090908,2.7409090909090907,0.07869229682319599,0.9190722337282199
01M034,2018/11,6.911111111111111,6.238888888888889,0.09935138136932337,0.9004682434503013
01M034,2018/12,2.393333333333333,3.5600000000000005,0.09940885510918084,0.8997203948535621
01M034,2019/01,-0.8428571428571429,2.085714285714286,0.12200026590440738,0.8779997340955926
01M034,2019/02,0.892857142857143,3.0500000000000003,0.09411258199212291,0.9058874180078771
01M034,2019/03,2.785,2.825,0.10914992411671617,0.8908500758832838
01M034,2019/04,9.2125,3.5125,0.10223663958053639,0.8943248490926028
01M034,2019/05,15.477272727272727,3.227272727272727,0.11634407811246916,0.8836559218875308
01M034,2019/06,20.146666666666665,7.493333333333334,0.24273779983457403,0.757262200165426
01M063,2018/09,21.279999999999998,13.366666666666667,0.06400005446193893,0.9359999455380611
01M063,2018/10,13.759090909090908,2.7409090909090907,0.07054495922050781,0.9294550407794923
01M063,2018/11,6.911111111111111,6.238888888888889,0.09343955764144027,0.9065604423585598
01M063,2018/12,2.393333333333333,3.5600000000000005,0.09906046741760811,0.9009395325823919
01M063,2019/01,-0.8428571428571429,2.085714285714286,0.10930463392048795,0.8906953660795119
01M063,2019/02,0.892857142857143,3.0500000000000003,0.07752968072117009,0.9145675837165198
01M063,2019/03,2.785,2.825,0.09239978084193225,0.9076002191580678
01M063,2019/04,9.2125,3.5125,0.07819996251874063,0.9218000374812594
01M063,2019/05,15.471428571428573,3.3619047619047615,0.08686689432031047,0.9131331056796896
01M063,2019/06,20.146666666666665,7.493333333333334,0.14465686912038844,0.8539100384593947
01M064,2018/09,21.279999999999998,13.366666666666667,0.07426756565915187,0.9257324343408481
01M064,2018/10,13.759090909090908,2.7409090909090907,0.08133478568180838,0.9186652143181916
01M064,2018/11,6.911111111111111,6.238888888888889,0.10938539438349555,0.8855858699843205
01M064,2018/12,2.393333333333333,3.5600000000000005,0.1014367816091954,0.8985632183908047
01M064,2019/01,-0.8428571428571429,2.085714285714286,0.14269502948886661,0.8573049705111334
01M064,2019/02,0.892857142857143,3.0500000000000003,0.10489926821377309,0.8951007317862268
01M064,2019/03,2.785,2.825,0.11881716758022054,0.8764002237241273
01M064,2019/04,9.2125,3.5125,0.09882184814464218,0.9011781518553579
01M064,2019/05,15.477272727272727,3.227272727272727,0.09979231715226412,0.9002076828477358
01M064,2019/06,20.146666666666665,7.493333333333334,0.20589970501474927,0.7941002949852507
01M110,2018/09,21.279999999999998,13.366666666666667,0.0442632768307583,0.9557367231692417
01M110,2018/10,13.759090909090908,2.7409090909090907,0.04906531426492968,0.9509346857350703
01M110,2018/11,6.911111111111111,6.238888888888889,0.06906361879736883,0.9309363812026312
01M110,2018/12,2.393333333333333,3.5600000000000005,0.05389913117185845,0.9461008688281415
01M110,2019/01,-0.8428571428571429,2.085714285714286,0.07297309699703035,0.9270269030029696
01M110,2019/02,0.892857142857143,3.0500000000000003,0.0584757953966721,0.9344403793376844
